Date,Open,High,Low,Close,MACD,Signal,action,portfolio_value
2018-11-20 00:00:00-05:00,42.59,43.33,41.91,42.26,-2.0810031868417482,-1.502149554022711,none,1112034.5619709976
2018-11-21 00:00:00-05:00,42.92,43.05,42.16,42.21,-2.2616953484869455,-1.6540587129155582,none,1112034.5619709976
2018-11-23 00:00:00-05:00,41.77,42.17,41.09,41.14,-2.462845100790318,-1.8158159904905102,none,1112034.5619709976
2018-11-26 00:00:00-05:00,41.61,41.78,40.66,41.7,-2.5477020850645786,-1.9621932094053238,none,1112034.5619709976
2018-11-27 00:00:00-05:00,40.95,41.73,40.8,41.61,-2.592331322486693,-2.088220832021598,none,1112034.5619709976
2018-11-28 00:00:00-05:00,42.2,43.29,41.77,43.21,-2.470119684313296,-2.1646006024799376,none,1112034.5619709976
2018-11-29 00:00:00-05:00,43.62,43.65,42.43,42.87,-2.37334282039609,-2.2063490460631683,none,1112034.5619709976
2018-11-30 00:00:00-05:00,43.05,43.06,42.27,42.64,-2.2888214276359307,-2.2228435223777208,none,1112034.5619709976
2018-12-03 00:00:00-05:00,44.05,44.16,43.27,44.13,-2.077657129289534,-2.1938062437600836,buy,1111782.8803834561
2018-12-04 00:00:00-05:00,43.21,43.55,42.09,42.19,-2.0432958456359103,-2.163704164135249,none,1062956.6524003677
2018-12-06 00:00:00-05:00,41.01,41.73,40.69,41.72,-2.0305820667547536,-2.1370797446591503,none,1051127.6177859083
2018-12-07 00:00:00-05:00,41.43,41.67,40.19,40.23,-2.1163409913720272,-2.132931994001726,none,1013627.0612421961
2018-12-10 00:00:00-05:00,39.4,40.61,39.0,40.5,-2.1378747244325993,-2.133920540087901,sell,1019151.7237703239
2018-12-11 00:00:00-05:00,40.99,41.02,39.88,40.27,-2.148730216438082,-2.1368824753579374,none,1019151.7237703239
2018-12-12 00:00:00-05:00,40.69,41.05,40.36,40.38,-2.123973348733692,-2.1343006500330883,buy,1018899.6483625382
2018-12-13 00:00:00-05:00,40.71,41.21,40.49,40.82,-2.045272402825873,-2.1164950005916454,none,1029990.9663051101
2018-12-14 00:00:00-05:00,40.35,40.37,39.47,39.51,-2.0648055944613404,-2.1061571193655846,none,996969.0878851798
2018-12-17 00:00:00-05:00,39.51,40.2,38.86,39.15,-2.085296777714639,-2.1019850510353955,none,987894.3732048937
2018-12-18 00:00:00-05:00,39.49,40.0,39.25,39.65,-2.0377010178394173,-2.0891282443962,none,1000498.14359418
2018-12-19 00:00:00-05:00,39.64,39.98,37.99,38.42,-2.0753088866797427,-2.0863643728529087,none,969492.8684365356
2018-12-20 00:00:00-05:00,38.3,38.71,37.08,37.45,-2.158502414840342,-2.1007919812503957,sell,943845.7081467846
2018-12-21 00:00:00-05:00,37.46,37.77,35.73,35.99,-2.315551447845479,-2.1437438745694126,none,943845.7081467846
2018-12-24 00:00:00-05:00,35.38,36.19,35.0,35.06,-2.486395545523635,-2.212274208760257,none,943845.7081467846
2018-12-26 00:00:00-05:00,35.41,37.54,35.03,37.53,-2.39487572979543,-2.248794512967292,none,943845.7081467846
2018-12-27 00:00:00-05:00,37.21,37.43,35.83,37.29,-2.315025438500733,-2.2620406980739802,none,943845.7081467846
2018-12-28 00:00:00-05:00,37.61,37.85,36.9,37.31,-2.2244871710931946,-2.2545299926778233,buy,943593.05491462
2018-12-31 00:00:00-05:00,37.85,38.05,37.36,37.67,-2.0994844012315284,-2.2235208743885644,none,952688.571272549
2019-01-02 00:00:00-05:00,36.99,37.93,36.83,37.71,-1.9744311268244488,-2.1737029248757413,none,953699.1842012077
2019-01-03 00:00:00-05:00,34.38,34.8,33.91,33.95,-2.153897295003233,-2.1697417989012395,none,858701.5689072828
2019-01-04 00:00:00-05:00,34.51,35.47,34.34,35.4,-2.154289337935296,-2.166651306708051,none,895336.2875711634
2019-01-07 00:00:00-05:00,35.51,35.54,34.84,35.32,-2.1364279546150016,-2.160606636289441,none,893315.0617138458
2019-01-08 00:00:00-05:00,35.71,36.25,35.46,36.0,-2.043842221761608,-2.1372537533838747,none,910495.481501045
2019-01-09 00:00:00-05:00,36.13,36.9,35.73,36.61,-1.899350924263807,-2.0896731875598613,none,925907.3286630913
2019-01-10 00:00:00-05:00,36.41,36.77,36.02,36.72,-1.7557255381984191,-2.022883657687573,none,928686.5142169029
2019-01-11 00:00:00-05:00,36.51,36.7,36.18,36.36,-1.6519082068002078,-1.9486885675101,none,919590.997858974
2019-01-14 00:00:00-05:00,36.02,36.12,35.63,35.82,-1.5948216000716826,-1.8779151740224167,none,905947.7233220806
2019-01-15 00:00:00-05:00,35.88,36.63,35.83,36.55,-1.4736874027764344,-1.7970696197732203,none,924391.4092701031
2019-01-16 00:00:00-05:00,36.55,37.22,36.53,37.0,-1.326090098311198,-1.702873715480816,none,935760.8047175144
2019-01-17 00:00:00-05:00,36.82,37.65,36.6,37.22,-1.1777891891340317,-1.5978568102114592,none,941319.1758251376
2019-01-18 00:00:00-05:00,37.61,37.7,37.25,37.45,-1.0298293407572316,-1.4842513163206137,none,947130.2001649257
2019-01-22 00:00:00-05:00,37.35,37.42,36.44,36.61,-0.9691789827325934,-1.3812368496030096,none,925907.3286630913
2019-01-23 00:00:00-05:00,36.81,37.04,36.22,36.75,-0.899448030061059,-1.2848790856946195,none,929444.473913397
2019-01-24 00:00:00-05:00,36.8,36.89,36.23,36.46,-0.8576993004174227,-1.1994431286391802,none,922117.530180621
2019-01-25 00:00:00-05:00,37.13,37.76,36.85,37.67,-0.7186916142246389,-1.103292825756272,none,952688.571272549
2019-01-28 00:00:00-05:00,37.2,37.33,36.69,37.32,-0.6295124684698905,-1.0085367542989956,none,943845.7081467846
2019-01-29 00:00:00-05:00,37.31,37.76,36.8,36.93,-0.5835799472264966,-0.9235453928844959,none,933992.2320923615
2019-01-30 00:00:00-05:00,38.98,39.67,38.26,39.46,-0.3391190836058655,-0.8066601310287699,none,997913.4998300291
2019-01-31 00:00:00-05:00,39.66,40.35,39.29,39.74,-0.12138912967397175,-0.6696059307578103,none,1004987.7903306406
2019-02-01 00:00:00-05:00,39.87,40.35,39.62,39.76,0.052175810069527984,-0.5252495825923427,none,1005493.0967949699
2019-02-04 00:00:00-05:00,39.97,40.99,39.94,40.89,0.2777075912352984,-0.3646581478268145,none,1034042.9120295803
2019-02-05 00:00:00-05:00,41.28,41.81,41.15,41.59,0.5070819771488146,-0.1903101228316887,none,1051728.6382811088
2019-02-06 00:00:00-05:00,41.7,41.92,41.27,41.61,0.6826079834668306,-0.015726501571984824,none,1052233.9447454382
2019-02-07 00:00:00-05:00,41.17,41.53,40.67,40.82,0.7493294074086663,0.13728468022414542,none,1032274.3394044274
2019-02-08 00:00:00-05:00,40.52,40.93,40.39,40.87,0.7970532648285271,0.2692383971450218,none,1033537.6055652509
2019-02-11 00:00:00-05:00,41.02,41.06,40.59,40.63,0.8062152241765261,0.3766337625513227,none,1027473.9279932984
2019-02-12 00:00:00-05:00,40.79,41.01,40.7,40.98,0.8321259874927449,0.4677322075396072,none,1036316.7911190626
2019-02-13 00:00:00-05:00,41.1,41.36,40.75,40.81,0.8293822722847395,0.5400622204886337,none,1032021.6861722629
2019-02-14 00:00:00-05:00,40.7,41.07,40.62,40.96,0.8297468000017219,0.5979991363912514,none,1035811.4846547332
2019-02-15 00:00:00-05:00,41.07,41.17,40.71,40.87,0.8133971074722695,0.641078730607455,none,1033537.6055652509
2019-02-19 00:00:00-05:00,40.7,41.11,40.64,40.99,0.8008906861745828,0.6730411217208806,none,1036569.4443512274
2019-02-20 00:00:00-05:00,41.05,41.56,41.0,41.25,0.8027059893040303,0.6989740952375105,none,1043138.4283875093
2019-02-21 00:00:00-05:00,41.2,41.34,40.84,41.02,0.7766330103962886,0.7145058782692661,none,1037327.4040477214
2019-02-22 00:00:00-05:00,41.15,41.49,41.1,41.48,0.7840501008771597,0.7284147227908448,none,1048949.4527272973
2019-02-25 00:00:00-05:00,41.76,42.17,41.71,41.78,0.804857791699753,0.7437033365726264,none,1056529.0496922382
2019-02-26 00:00:00-05:00,41.66,42.04,41.53,41.81,0.8143811073960876,0.7578388907373187,none,1057287.0093887323
2019-02-27 00:00:00-05:00,41.54,41.97,41.42,41.94,0.8229320686123458,0.7708575263123242,none,1060571.501406873
2019-02-28 00:00:00-05:00,41.8,41.94,41.47,41.52,0.7867491229144008,0.7740358456327395,none,1049960.065655956
2019-03-01 00:00:00-05:00,41.79,42.0,41.46,41.96,0.784534574314435,0.7761355913690786,none,1061076.8078712025
2019-03-04 00:00:00-05:00,42.13,42.63,41.72,42.17,0.7906111009177081,0.7790306932788046,none,1066382.5257466612
2019-03-05 00:00:00-05:00,42.19,42.21,41.86,42.09,0.7799803328613848,0.7792206211953207,none,1064361.2998893438
2019-03-06 00:00:00-05:00,41.89,42.08,41.71,41.85,0.7436174196222538,0.7720999808807073,sell,1056987.8679618496
2019-03-07 00:00:00-05:00,41.7,41.83,41.25,41.37,0.6683630868038719,0.7513526020653403,none,1056987.8679618496
2019-03-08 00:00:00-05:00,40.84,41.5,40.65,41.47,0.6097636740623642,0.7230348164647451,none,1056987.8679618496
2019-03-11 00:00:00-04:00,42.08,42.95,42.05,42.9,0.6709776535490732,0.7126233838816107,none,1056987.8679618496
2019-03-12 00:00:00-04:00,43.17,43.81,43.01,43.38,0.7495814533913787,0.7200149977835644,buy,1056744.5098424456
2019-03-13 00:00:00-04:00,43.7,43.96,43.39,43.58,0.8185778042263294,0.7397275590721175,none,1061611.6722305252
2019-03-14 00:00:00-04:00,44.1,44.15,43.78,44.06,0.9015968505588248,0.7721014173694589,none,1073292.8619619166
2019-03-15 00:00:00-04:00,44.33,44.92,44.06,44.63,1.0018357404141014,0.8180482819783875,none,1087164.2747679437
2019-03-18 00:00:00-04:00,44.56,45.18,44.55,45.09,1.1056487083586717,0.8755683672544444,none,1098358.748260527
2019-03-19 00:00:00-04:00,45.17,45.32,44.58,44.73,1.145665720755602,0.929587837954676,none,1089597.8559619833
2019-03-20 00:00:00-04:00,44.66,45.44,44.3,45.12,1.1950731723970165,0.9826849048431442,none,1099088.8226187387
2019-03-21 00:00:00-04:00,45.57,47.08,45.52,46.78,1.3525852992112561,1.0566649837167665,none,1139486.2704398
2019-03-22 00:00:00-04:00,46.84,47.41,45.75,45.82,1.3839969621088883,1.122131379395191,none,1116123.8909770176
2019-03-25 00:00:00-04:00,45.93,46.04,44.75,45.26,1.348162829483293,1.1673376694128115,none,1102495.8362903944
2019-03-26 00:00:00-04:00,45.96,46.25,44.26,44.79,1.2672310978879295,1.1873163551078352,none,1091058.0046784072
2019-03-27 00:00:00-04:00,45.26,45.51,44.74,45.2,1.2220882187418383,1.1942707278346358,none,1101035.6875739708
2019-03-28 00:00:00-04:00,45.31,45.46,44.97,45.26,1.1775792596531218,1.1909324341983332,sell,1101151.2826806875
2019-03-29 00:00:00-04:00,45.52,45.58,45.21,45.55,1.1524217645305797,1.1832303002647826,none,1101151.2826806875
2019-04-01 00:00:00-04:00,45.96,45.97,45.17,45.86,1.1443078094969081,1.1754458021112077,none,1101151.2826806875
2019-04-02 00:00:00-04:00,45.82,46.63,45.82,46.53,1.178357470829532,1.1760281358548728,buy,1100914.9160860595
2019-04-03 00:00:00-04:00,46.34,47.12,46.32,46.85,1.217133046280118,1.184249117939922,none,1108478.6471141507
2019-04-04 00:00:00-04:00,46.71,47.09,46.32,46.93,1.2400240749518758,1.195404109342313,none,1110369.5798711735
2019-04-05 00:00:00-04:00,47.11,47.27,46.99,47.24,1.2685566578149121,1.2100346190368327,none,1117696.944304637
2019-04-08 00:00:00-04:00,47.1,48.02,47.08,47.99,1.3362838192282354,1.2352844590751133,none,1135424.4389017255
2019-04-09 00:00:00-04:00,48.04,48.64,47.78,47.84,1.3621522924810847,1.2606580257563076,none,1131878.9399823078
2019-04-10 00:00:00-04:00,47.64,48.14,47.52,48.11,1.388434973320436,1.2862134152691334,none,1138260.8380372596
2019-04-11 00:00:00-04:00,48.17,48.2,47.59,47.71,1.3612953645954704,1.301229805134401,none,1128806.1742521457
2019-04-12 00:00:00-04:00,47.77,47.99,47.05,47.69,1.3229233593027416,1.3055685159680692,none,1128333.44106289
2019-04-15 00:00:00-04:00,47.62,47.93,47.48,47.78,1.2849632598933098,1.3014474647531176,sell,1129095.2505973754
2019-04-16 00:00:00-04:00,47.83,48.29,47.62,47.78,1.2405789853144853,1.2892737688653912,none,1129095.2505973754
2019-04-17 00:00:00-04:00,47.85,48.77,47.63,48.71,1.2658553629485851,1.2845900876820302,none,1129095.2505973754
2019-04-18 00:00:00-04:00,48.71,48.96,48.57,48.89,1.2855920649359902,1.2847904831328223,buy,1128864.5826719466
2019-04-22 00:00:00-04:00,48.64,49.15,48.52,49.05,1.2991682039297032,1.2876660272921987,none,1132555.2694788072
2019-04-23 00:00:00-04:00,49.02,49.82,48.9,49.76,1.3516376210452279,1.3004603460428048,none,1148932.6921842513
2019-04-24 00:00:00-04:00,49.73,49.99,49.65,49.68,1.370961094613861,1.314560495757016,none,1147087.3487808208
2019-04-25 00:00:00-04:00,49.6,49.82,49.19,49.23,1.3345796440523827,1.3185643254160895,none,1136707.2921365253
2019-04-26 00:00:00-04:00,49.14,49.16,48.47,48.99,1.271721474591942,1.30919575525126,sell,1129810.7825020556
2019-04-29 00:00:00-04:00,49.02,49.39,48.89,49.07,1.2143628349908155,1.2902291711991711,none,1129810.7825020556
2019-04-30 00:00:00-04:00,48.7,48.78,47.75,48.12,1.079801361400314,1.2481436092393998,none,1129810.7825020556
2019-05-01 00:00:00-04:00,50.33,51.63,50.17,50.48,1.1503323850955027,1.2285813644106205,none,1129810.7825020556
2019-05-02 00:00:00-04:00,50.32,50.99,49.91,50.16,1.166955467647611,1.2162561850580187,none,1129810.7825020556
2019-05-03 00:00:00-04:00,50.57,50.8,50.41,50.78,1.216139301924649,1.2162328084313447,none,1129810.7825020556
2019-05-06 00:00:00-04:00,48.99,50.08,48.8,49.99,1.177794564655386,1.2085451596761532,none,1129810.7825020556
2019-05-07 00:00:00-04:00,49.37,49.74,48.16,48.65,1.027435644405621,1.1723232566220467,none,1129810.7825020556
2019-05-08 00:00:00-04:00,48.42,49.24,48.38,48.66,0.8987221240457615,1.1176030301067899,none,1129810.7825020556
2019-05-09 00:00:00-04:00,48.06,48.36,47.16,48.13,0.7453571479912142,1.0431538536836749,none,1129810.7825020556
2019-05-10 00:00:00-04:00,47.53,47.87,46.41,47.47,0.5640557320169606,0.947334229350332,none,1129810.7825020556
2019-05-13 00:00:00-04:00,45.19,45.61,44.02,44.71,0.19541153737026917,0.7969496909543194,none,1129810.7825020556
2019-05-14 00:00:00-04:00,44.87,45.67,44.63,45.42,-0.039000997322951036,0.6297595532988653,none,1129810.7825020556
2019-05-15 00:00:00-04:00,44.84,46.16,44.78,45.96,-0.17913616271139432,0.4679804100968134,none,1129810.7825020556
2019-05-16 00:00:00-04:00,45.72,46.33,45.46,45.76,-0.3028416494093378,0.3138159981955832,none,1129810.7825020556
2019-05-17 00:00:00-04:00,45.0,45.96,44.96,45.5,-0.41705145637313734,0.1676425072818391,none,1129810.7825020556
2019-05-20 00:00:00-04:00,44.18,44.38,43.4,44.08,-0.6150557044915246,0.011102864927166362,none,1129810.7825020556
2019-05-21 00:00:00-04:00,44.59,45.26,44.46,44.92,-0.6961695090914901,-0.13035160987656494,none,1129810.7825020556
2019-05-22 00:00:00-04:00,44.45,44.71,43.95,44.0,-0.8251769684323023,-0.26931668158771244,none,1129810.7825020556
2019-05-23 00:00:00-04:00,43.28,43.46,42.8,43.25,-0.9766765224066489,-0.41078864975149976,none,1129810.7825020556
2019-05-24 00:00:00-04:00,43.38,43.85,43.0,43.08,-1.097803790934627,-0.5481916779881253,none,1129810.7825020556
2019-05-28 00:00:00-04:00,43.07,43.47,42.83,42.91,-1.1937547415940415,-0.6773042907093085,none,1129810.7825020556
2019-05-29 00:00:00-04:00,42.47,43.18,42.37,42.7,-1.2720780819500632,-0.7962590489574595,none,1129810.7825020556
2019-05-30 00:00:00-04:00,42.84,43.15,42.53,42.92,-1.3013960485315579,-0.8972864488722792,none,1129810.7825020556
2019-05-31 00:00:00-04:00,42.42,42.85,42.13,42.14,-1.3717574633913472,-0.9921806517760929,none,1129810.7825020556
2019-06-03 00:00:00-04:00,42.27,42.83,40.99,41.72,-1.4447556378439899,-1.0826956489896724,none,1129810.7825020556
2019-06-04 00:00:00-04:00,42.23,43.29,42.01,43.24,-1.3642299267986928,-1.1390025045514767,none,1129810.7825020556
2019-06-05 00:00:00-04:00,44.36,44.53,43.61,43.94,-1.2297527466144942,-1.1571525529640803,none,1129810.7825020556
2019-06-06 00:00:00-04:00,44.07,44.65,43.85,44.59,-1.0585270043435244,-1.1374274432399691,buy,1129557.7150196075
2019-06-07 00:00:00-04:00,44.9,46.2,44.72,45.77,-0.8181817418310118,-1.0735783029581778,none,1159419.6779485103
2019-06-10 00:00:00-04:00,46.17,47.03,46.13,46.36,-0.573487513459888,-0.97356014505852,none,1174350.6594129617
2019-06-11 00:00:00-04:00,46.91,47.18,46.61,46.9,-0.3321631178590394,-0.8452807396186239,none,1188016.3034651715
2019-06-12 00:00:00-04:00,46.69,47.18,46.55,46.75,-0.1512717752331909,-0.7064789467415374,none,1184220.2912284466
2019-06-13 00:00:00-04:00,46.87,47.37,46.61,46.74,-0.00862161476869261,-0.5669074803469685,none,1183967.2237459985
2019-06-14 00:00:00-04:00,46.11,46.6,45.81,46.4,0.0761170763618324,-0.4383025690052083,none,1175362.9293427551
2019-06-17 00:00:00-04:00,46.44,46.93,46.26,46.68,0.16397654005256612,-0.31784674719365347,none,1182448.8188513084
2019-06-18 00:00:00-04:00,47.2,48.22,46.99,47.77,0.31789519063587335,-0.19069835962774812,none,1210033.1744381764
2019-06-19 00:00:00-04:00,48.07,48.12,47.5,47.63,0.4236958976098464,-0.06781950818022921,none,1206490.2296838998
2019-06-20 00:00:00-04:00,48.24,48.29,47.67,48.02,0.5328708572320764,0.05231856490223192,none,1216359.8614993847
2019-06-21 00:00:00-04:00,47.86,48.35,47.7,47.85,0.5987729383351734,0.16160943958882024,none,1212057.714297763
2019-06-24 00:00:00-04:00,47.79,48.18,47.71,47.8,0.6395933957426152,0.2572062308195792,none,1210792.3768855212
2019-06-25 00:00:00-04:00,47.77,47.97,47.01,47.08,0.6068505245291433,0.32713508956149207,none,1192571.5181492416
2019-06-26 00:00:00-04:00,47.61,48.38,47.51,48.1,0.655649123726235,0.39283789639444067,none,1218384.4013589714
2019-06-27 00:00:00-04:00,48.22,48.52,48.04,48.08,0.6848144179834961,0.45123320071225176,none,1217878.2663940745
2019-06-28 00:00:00-04:00,47.83,48.03,47.44,47.65,0.6655585725385151,0.4940982750775045,none,1206996.3646487964
2019-07-01 00:00:00-04:00,48.91,49.23,48.3,48.52,0.7122890802663662,0.5377364361152768,none,1229013.2356218013
2019-07-02 00:00:00-04:00,48.49,48.9,48.47,48.8,0.7631202292808794,0.5828131947483973,none,1236099.1251303544
2019-07-03 00:00:00-04:00,48.94,49.21,48.79,49.21,0.8269552294571341,0.6316416016901447,none,1246474.891910736
2019-07-05 00:00:00-04:00,48.95,49.37,48.84,49.16,0.8635558110259112,0.6780244435572981,none,1245209.5544984941
2019-07-08 00:00:00-04:00,48.34,48.48,47.76,48.15,0.801820587912836,0.7027836724284057,none,1219649.738771213
2019-07-09 00:00:00-04:00,47.95,48.51,47.86,48.44,0.7674488821927596,0.7157167143812766,none,1226988.6957622145
2019-07-10 00:00:00-04:00,48.59,49.04,48.52,48.92,0.770064225207598,0.7265862165465409,none,1239135.9349197345
2019-07-11 00:00:00-04:00,48.94,49.2,48.56,48.57,0.7354173945188549,0.7283524521410036,none,1230278.5730340427
2019-07-12 00:00:00-04:00,48.74,49.11,48.68,48.94,0.7294072862069427,0.7285634189541915,none,1239642.069884631
2019-07-15 00:00:00-04:00,49.13,49.56,49.11,49.4,0.7530813348377023,0.7334670021308938,none,1251283.1740772543
2019-07-16 00:00:00-04:00,49.25,49.62,48.99,49.23,0.7494860016015465,0.7366708020250243,none,1246981.0268756326
2019-07-17 00:00:00-04:00,49.12,49.37,48.93,48.95,0.7157918117259001,0.7324950039651996,sell,1238403.557625529
2019-07-18 00:00:00-04:00,49.11,49.56,49.04,49.51,0.7259084229432631,0.7311776877608124,none,1238403.557625529
2019-07-19 00:00:00-04:00,49.54,49.71,48.71,48.77,0.6665307431512488,0.7182482988388997,none,1238403.557625529
2019-07-22 00:00:00-04:00,49.02,49.89,49.02,49.88,0.7009609855575007,0.7147908361826201,none,1238403.557625529
2019-07-23 00:00:00-04:00,50.18,50.29,49.9,50.27,0.7510591984335306,0.7220445086328022,buy,1238157.5025033993
2019-07-24 00:00:00-04:00,49.99,50.35,49.87,50.23,0.7785599726420003,0.7333476014346418,none,1237173.2820148806
2019-07-25 00:00:00-04:00,50.29,50.37,49.77,49.84,0.7601225738293564,0.7387025959135848,none,1227577.1322518243
2019-07-26 00:00:00-04:00,49.95,50.49,49.86,50.01,0.750576206396893,0.7410773180102465,none,1231760.0693280282
2019-07-29 00:00:00-04:00,50.18,50.71,50.18,50.48,0.7720361611846087,0.7472690866451189,none,1243324.660068122
2019-07-30 00:00:00-04:00,50.25,50.59,49.91,50.26,0.7625015256344128,0.7503155744429777,none,1237911.4473812694
2019-07-31 00:00:00-04:00,52.1,53.29,50.87,51.29,0.8285071356662002,0.7659538866876223,none,1263255.124960624
2019-08-01 00:00:00-04:00,51.49,52.49,49.77,50.18,0.782232247392912,0.7692095588286804,none,1235943.0064042322
2019-08-02 00:00:00-04:00,49.48,49.69,48.54,49.11,0.6517065400860105,0.7457089550801465,sell,1208160.9225645731
2019-08-05 00:00:00-04:00,47.66,47.82,46.36,46.54,0.33700170911808414,0.663967505887734,none,1208160.9225645731
2019-08-06 00:00:00-04:00,47.26,47.68,46.71,47.42,0.15679704999372035,0.5625334147089314,none,1208160.9225645731
2019-08-07 00:00:00-04:00,47.04,48.04,46.66,47.91,0.052912521620001485,0.46060923609114546,none,1208160.9225645731
2019-08-08 00:00:00-04:00,48.19,49.0,48.0,48.97,0.05547692222042144,0.3795827733170007,none,1208160.9225645731
2019-08-09 00:00:00-04:00,48.64,49.0,48.16,48.57,0.0249450204433046,0.3086552227422615,none,1208160.9225645731
2019-08-12 00:00:00-04:00,48.24,48.82,48.12,48.45,-0.008832908532419026,0.24515759648732538,none,1208160.9225645731
2019-08-13 00:00:00-04:00,48.58,51.26,48.45,50.5,0.12833632555820174,0.22179334230150066,none,1208160.9225645731
2019-08-14 00:00:00-04:00,49.09,49.89,48.95,48.99,0.11388673602169064,0.20021202104553867,none,1208160.9225645731
2019-08-15 00:00:00-04:00,49.17,49.57,48.25,48.75,0.08212267885181035,0.176594152606793,none,1208160.9225645731
2019-08-16 00:00:00-04:00,49.36,50.06,49.26,49.9,0.1480383300280934,0.1708829880910531,none,1208160.9225645731
2019-08-19 00:00:00-04:00,50.9,51.41,50.75,50.83,0.2721826341687361,0.1911429173065897,buy,1207923.520369128
2019-08-20 00:00:00-04:00,50.96,51.55,50.82,50.83,0.3663448937186047,0.2261833125889927,none,1207923.520369128
2019-08-21 00:00:00-04:00,51.47,51.63,51.13,51.38,0.47981851708424017,0.2769103534880422,none,1220980.6411185993
2019-08-22 00:00:00-04:00,51.52,51.82,50.93,51.34,0.5600634525748731,0.33354097330540844,none,1220031.0323368197
2019-08-23 00:00:00-04:00,50.61,51.24,48.57,48.97,0.42749109773049554,0.35233099819042585,none,1163766.7120163718
2019-08-26 00:00:00-04:00,49.75,50.07,49.55,49.9,0.3929402089181764,0.36045284033597597,none,1185845.11619275
2019-08-27 00:00:00-04:00,50.23,50.4,49.18,49.33,0.3159223876672925,0.3515467498022393,sell,1170904.92122901
2019-08-28 00:00:00-04:00,49.32,49.71,49.13,49.67,0.27910304181354917,0.3370580082045013,none,1170904.92122901
2019-08-29 00:00:00-04:00,50.38,50.58,49.94,50.51,0.31408386153711376,0.33246317887102383,none,1170904.92122901
2019-08-30 00:00:00-04:00,50.78,50.85,50.07,50.44,0.3323271378272281,0.3324359706622647,none,1170904.92122901
2019-09-03 00:00:00-04:00,49.88,50.02,49.35,49.71,0.2845994809282857,0.32286867271546893,none,1170904.92122901
2019-09-04 00:00:00-04:00,50.36,50.62,50.1,50.55,0.310971265626506,0.32048919129767633,none,1170904.92122901
2019-09-05 00:00:00-04:00,51.23,51.7,51.11,51.54,0.40706344719205134,0.3378040424765514,buy,1170678.0087137225
2019-09-06 00:00:00-04:00,51.72,51.81,51.35,51.53,0.4769127239491979,0.3656257787710807,none,1170451.096198435
2019-09-09 00:00:00-04:00,51.92,52.3,51.0,51.75,0.5437528954945421,0.40125120211577303,none,1175443.171534763
2019-09-10 00:00:00-04:00,51.68,52.38,51.16,52.36,0.6385849057309869,0.44871794283881583,none,1189284.834967309
2019-09-11 00:00:00-04:00,52.7,54.06,52.61,54.03,0.8388255416059067,0.526739462592234,none,1227179.2250203446
2019-09-12 00:00:00-04:00,54.32,54.71,53.85,53.91,0.9765773156776518,0.6167070332093176,none,1224456.274836893
2019-09-13 00:00:00-04:00,53.16,53.35,52.44,52.86,0.9896127248144495,0.691288171530344,none,1200630.4607316907
2019-09-16 00:00:00-04:00,52.61,53.19,52.57,53.14,1.010884196647396,0.7552073765537546,none,1206984.0111597448
2019-09-17 00:00:00-04:00,53.15,53.36,52.95,53.33,1.0311865270390541,0.8104032066508146,none,1211295.3489502098
2019-09-18 00:00:00-04:00,53.42,53.85,53.03,53.83,1.0752275377215241,0.8633680728649565,none,1222640.9747145919
2019-09-19 00:00:00-04:00,53.65,54.07,53.25,53.39,1.0623795826981492,0.9031703748315951,none,1212656.8240419358
2019-09-20 00:00:00-04:00,53.5,53.78,52.55,52.61,0.9779844090166065,0.9181331816685975,none,1194957.6478495
2019-09-23 00:00:00-04:00,52.91,53.12,52.59,52.85,0.9198630118699143,0.9184791477088609,none,1200403.5482164032
2019-09-24 00:00:00-04:00,53.41,53.76,52.48,52.6,0.8439005153946368,0.9035634212460162,sell,1193310.489901027
2019-09-25 00:00:00-04:00,52.81,53.52,52.47,53.41,0.8393840236787469,0.8907275417325624,none,1193310.489901027
2019-09-26 00:00:00-04:00,53.16,53.39,52.88,53.14,0.8047413703551385,0.8735303074570777,none,1193310.489901027
2019-09-27 00:00:00-04:00,53.29,53.39,52.5,52.88,0.7476881078325874,0.8483618675321797,none,1193310.489901027
2019-09-30 00:00:00-04:00,53.38,54.27,53.35,54.12,0.7933849749977355,0.8373664890252909,none,1193310.489901027
2019-10-01 00:00:00-04:00,54.39,55.15,54.18,54.27,0.8321117515516576,0.8363155415305643,none,1193310.489901027
2019-10-02 00:00:00-04:00,53.9,54.03,52.66,52.91,0.7444804596602737,0.8179485251565063,none,1193310.489901027
2019-10-03 00:00:00-04:00,52.78,53.39,51.99,53.36,0.7032367926837111,0.7950061786619473,none,1193310.489901027
2019-10-04 00:00:00-04:00,54.52,54.97,54.1,54.86,0.7825674035404404,0.792518423637646,none,1193310.489901027
2019-10-07 00:00:00-04:00,54.68,55.56,54.57,54.87,0.8366005897838633,0.8013348568668895,buy,1193093.2673829126
2019-10-08 00:00:00-04:00,54.57,55.11,54.21,54.23,0.8183462418003913,0.8047371338535899,none,1179191.0262235992
2019-10-09 00:00:00-04:00,54.86,55.04,54.52,54.86,0.8449749293711761,0.8127846929571072,none,1192876.0448647984
2019-10-10 00:00:00-04:00,55.08,55.68,54.93,55.6,0.9152398563355035,0.8332757256327865,none,1208950.5112052546
2019-10-11 00:00:00-04:00,56.29,57.42,56.14,57.08,1.0779233192695372,0.8822052443601367,none,1241099.443886167
2019-10-14 00:00:00-04:00,56.76,57.54,56.71,57.0,1.1867160800381527,0.94310741149574,none,1239361.6637412526
