Date,Open,High,Low,Close,action,RSI,portfolio_value
2019-02-28 00:00:00-05:00,41.8,41.94,41.47,41.52,none,61.66666666666682,1153089.8633603442
2019-03-01 00:00:00-05:00,41.79,42.0,41.46,41.96,none,66.07669616519192,1153089.8633603442
2019-03-04 00:00:00-05:00,42.13,42.63,41.72,42.17,none,72.9166666666668,1153089.8633603442
2019-03-05 00:00:00-05:00,42.19,42.21,41.86,42.09,none,67.9611650485439,1153089.8633603442
2019-03-06 00:00:00-05:00,41.89,42.08,41.71,41.85,none,66.4556962025317,1153089.8633603442
2019-03-07 00:00:00-05:00,41.7,41.83,41.25,41.37,none,55.87392550143262,1153089.8633603442
2019-03-08 00:00:00-05:00,40.84,41.5,40.65,41.47,none,58.5714285714286,1153089.8633603442
2019-03-11 00:00:00-04:00,42.08,42.95,42.05,42.9,none,69.85446985446987,1153089.8633603442
2019-03-12 00:00:00-04:00,43.17,43.81,43.01,43.38,none,71.17296222664021,1153089.8633603442
2019-03-13 00:00:00-04:00,43.7,43.96,43.39,43.58,sell,75.6,1153089.8633603442
2019-03-14 00:00:00-04:00,44.1,44.15,43.78,44.06,none,75.69721115537853,1153089.8633603442
2019-03-15 00:00:00-04:00,44.33,44.92,44.06,44.63,none,76.93761814744803,1153089.8633603442
2019-03-18 00:00:00-04:00,44.56,45.18,44.55,45.09,none,78.6713286713287,1153089.8633603442
2019-03-19 00:00:00-04:00,45.17,45.32,44.58,44.73,none,73.44537815126046,1153089.8633603442
2019-03-20 00:00:00-04:00,44.66,45.44,44.3,45.12,sell,80.40540540540528,1153089.8633603442
2019-03-21 00:00:00-04:00,45.57,47.08,45.52,46.78,none,83.75350140056013,1153089.8633603442
2019-03-22 00:00:00-04:00,46.84,47.41,45.75,45.82,none,73.1305449936628,1153089.8633603442
2019-03-25 00:00:00-04:00,45.93,46.04,44.75,45.26,none,68.93667861409787,1153089.8633603442
2019-03-26 00:00:00-04:00,45.96,46.25,44.26,44.79,none,67.0930232558139,1153089.8633603442
2019-03-27 00:00:00-04:00,45.26,45.51,44.74,45.2,none,72.45017584994136,1153089.8633603442
2019-03-28 00:00:00-04:00,45.31,45.46,44.97,45.26,none,72.32037691401644,1153089.8633603442
2019-03-29 00:00:00-04:00,45.52,45.58,45.21,45.55,none,68.02721088435369,1153089.8633603442
2019-04-01 00:00:00-04:00,45.96,45.97,45.17,45.86,none,67.27019498607237,1153089.8633603442
2019-04-02 00:00:00-04:00,45.82,46.63,45.82,46.53,none,69.28104575163395,1153089.8633603442
2019-04-03 00:00:00-04:00,46.34,47.12,46.32,46.85,none,68.62483311081438,1153089.8633603442
2019-04-04 00:00:00-04:00,46.71,47.09,46.32,46.93,none,66.42857142857137,1153089.8633603442
2019-04-05 00:00:00-04:00,47.11,47.27,46.99,47.24,none,65.69343065693425,1153089.8633603442
2019-04-08 00:00:00-04:00,47.1,48.02,47.08,47.99,none,72.51381215469614,1153089.8633603442
2019-04-09 00:00:00-04:00,48.04,48.64,47.78,47.84,none,69.42857142857144,1153089.8633603442
2019-04-10 00:00:00-04:00,47.64,48.14,47.52,48.11,none,61.85383244206773,1153089.8633603442
2019-04-11 00:00:00-04:00,48.17,48.2,47.59,47.71,none,68.71287128712873,1153089.8633603442
2019-04-12 00:00:00-04:00,47.77,47.99,47.05,47.69,sell,76.94013303769403,1153089.8633603442
2019-04-15 00:00:00-04:00,47.62,47.93,47.48,47.78,none,86.19854721549638,1153089.8633603442
2019-04-16 00:00:00-04:00,47.83,48.29,47.62,47.78,none,84.67741935483869,1153089.8633603442
2019-04-17 00:00:00-04:00,47.85,48.77,47.63,48.71,none,87.58169934640523,1153089.8633603442
2019-04-18 00:00:00-04:00,48.71,48.96,48.57,48.89,none,87.27678571428572,1153089.8633603442
2019-04-22 00:00:00-04:00,48.64,49.15,48.52,49.05,none,86.83602771362585,1153089.8633603442
2019-04-23 00:00:00-04:00,49.02,49.82,48.9,49.76,none,86.95652173913042,1153089.8633603442
2019-04-24 00:00:00-04:00,49.73,49.99,49.65,49.68,none,84.26150121065378,1153089.8633603442
2019-04-25 00:00:00-04:00,49.6,49.82,49.19,49.23,none,75.55555555555551,1153089.8633603442
2019-04-26 00:00:00-04:00,49.14,49.16,48.47,48.99,none,69.75169300225737,1153089.8633603442
2019-04-29 00:00:00-04:00,49.02,49.39,48.89,49.07,none,64.36170212765958,1153089.8633603442
2019-04-30 00:00:00-04:00,48.7,48.78,47.75,48.12,none,53.07017543859643,1153089.8633603442
2019-05-01 00:00:00-04:00,50.33,51.63,50.17,50.48,none,67.81954887218043,1153089.8633603442
2019-05-02 00:00:00-04:00,50.32,50.99,49.91,50.16,none,68.64535768645354,1153089.8633603442
2019-05-03 00:00:00-04:00,50.57,50.8,50.41,50.78,none,71.54811715481173,1153089.8633603442
2019-05-06 00:00:00-04:00,48.99,50.08,48.8,49.99,none,64.04066073697587,1153089.8633603442
2019-05-07 00:00:00-04:00,49.37,49.74,48.16,48.65,none,54.7231270358306,1153089.8633603442
2019-05-08 00:00:00-04:00,48.42,49.24,48.38,48.66,none,49.69843184559708,1153089.8633603442
2019-05-09 00:00:00-04:00,48.06,48.36,47.16,48.13,none,45.601851851851855,1153089.8633603442
2019-05-10 00:00:00-04:00,47.53,47.87,46.41,47.47,none,41.356673960612696,1153089.8633603442
2019-05-13 00:00:00-04:00,45.19,45.61,44.02,44.71,none,27.43521000893655,1153089.8633603442
2019-05-14 00:00:00-04:00,44.87,45.67,44.63,45.42,none,31.97969543147208,1153089.8633603442
2019-05-15 00:00:00-04:00,44.84,46.16,44.78,45.96,none,36.272040302267015,1153089.8633603442
2019-05-16 00:00:00-04:00,45.72,46.33,45.46,45.76,none,36.39427127211457,1153089.8633603442
2019-05-17 00:00:00-04:00,45.0,45.96,44.96,45.5,none,35.18672199170125,1153089.8633603442
2019-05-20 00:00:00-04:00,44.18,44.38,43.4,44.08,none,33.86581469648563,1153089.8633603442
2019-05-21 00:00:00-04:00,44.59,45.26,44.46,44.92,buy,24.727272727272762,1152833.4785899243
2019-05-22 00:00:00-04:00,44.45,44.71,43.95,44.0,none,23.448275862068996,1129246.0797112857
2019-05-23 00:00:00-04:00,43.28,43.46,42.8,43.25,none,17.902813299232733,1110017.221929787
2019-05-24 00:00:00-04:00,43.38,43.85,43.0,43.08,none,18.9018901890189,1105658.6808326473
2019-05-28 00:00:00-04:00,43.07,43.47,42.83,42.91,none,21.126760563380273,1101300.1397355075
2019-05-29 00:00:00-04:00,42.47,43.18,42.37,42.7,none,20.61143984220911,1095916.059556688
2019-05-30 00:00:00-04:00,42.84,43.15,42.53,42.92,none,23.49949135300102,1101556.5245059277
2019-05-31 00:00:00-04:00,42.42,42.85,42.13,42.14,none,23.21608040201008,1081558.512413169
2019-06-03 00:00:00-04:00,42.27,42.83,40.99,41.72,none,30.354796320630754,1070790.3520555296
2019-06-04 00:00:00-04:00,42.23,43.29,42.01,43.24,none,37.054631828978636,1109760.837159367
2019-06-05 00:00:00-04:00,44.36,44.53,43.61,43.94,none,38.22843822843822,1127707.7710887657
2019-06-06 00:00:00-04:00,44.07,44.65,43.85,44.59,none,43.52159468438542,1144372.7811660648
2019-06-07 00:00:00-04:00,44.9,46.2,44.72,45.77,none,51.356783919598,1174626.1840756228
2019-06-10 00:00:00-04:00,46.17,47.03,46.13,46.36,none,62.50000000000001,1189752.8855304017
2019-06-11 00:00:00-04:00,46.91,47.18,46.61,46.9,none,61.224489795918345,1203597.6631330808
2019-06-12 00:00:00-04:00,46.69,47.18,46.55,46.75,none,67.08074534161491,1199751.8915767812
2019-06-13 00:00:00-04:00,46.87,47.37,46.61,46.74,none,73.8714090287278,1199495.5068063613
2019-06-14 00:00:00-04:00,46.11,46.6,45.81,46.4,none,72.19251336898397,1190778.4246120816
2019-06-17 00:00:00-04:00,46.44,46.93,46.26,46.68,none,74.83530961791834,1197957.198183841
2019-06-18 00:00:00-04:00,47.2,48.22,46.99,47.77,sell,79.92916174734354,1224422.2597256736
2019-06-19 00:00:00-04:00,48.07,48.12,47.5,47.63,none,78.06912991656732,1224422.2597256736
2019-06-20 00:00:00-04:00,48.24,48.29,47.67,48.02,none,86.74999999999999,1224422.2597256736
2019-06-21 00:00:00-04:00,47.86,48.35,47.7,47.85,none,89.54838709677418,1224422.2597256736
2019-06-24 00:00:00-04:00,47.79,48.18,47.71,47.8,none,86.30573248407634,1224422.2597256736
2019-06-25 00:00:00-04:00,47.77,47.97,47.01,47.08,none,74.92063492063488,1224422.2597256736
2019-06-26 00:00:00-04:00,47.61,48.38,47.51,48.1,sell,76.31184407796097,1224422.2597256736
2019-06-27 00:00:00-04:00,48.22,48.52,48.04,48.08,none,70.96188747731388,1224422.2597256736
2019-06-28 00:00:00-04:00,47.83,48.03,47.44,47.65,none,62.056074766355096,1224422.2597256736
2019-07-01 00:00:00-04:00,48.91,49.23,48.3,48.52,none,64.26056338028167,1224422.2597256736
2019-07-02 00:00:00-04:00,48.49,48.9,48.47,48.8,none,67.64199655765913,1224422.2597256736
2019-07-03 00:00:00-04:00,48.94,49.21,48.79,49.21,none,69.88727858293068,1224422.2597256736
2019-07-05 00:00:00-04:00,48.95,49.37,48.84,49.16,none,73.31081081081071,1224422.2597256736
2019-07-08 00:00:00-04:00,48.34,48.48,47.76,48.15,none,61.05263157894733,1224422.2597256736
2019-07-09 00:00:00-04:00,47.95,48.51,47.86,48.44,none,55.72649572649567,1224422.2597256736
2019-07-10 00:00:00-04:00,48.59,49.04,48.52,48.92,none,60.42003231017767,1224422.2597256736
2019-07-11 00:00:00-04:00,48.94,49.2,48.56,48.57,none,54.47154471544711,1224422.2597256736
2019-07-12 00:00:00-04:00,48.74,49.11,48.68,48.94,none,58.582677165354276,1224422.2597256736
2019-07-15 00:00:00-04:00,49.13,49.56,49.11,49.4,none,61.83431952662721,1224422.2597256736
2019-07-16 00:00:00-04:00,49.25,49.62,48.99,49.23,none,67.31078904991944,1224422.2597256736
2019-07-17 00:00:00-04:00,49.12,49.37,48.93,48.95,none,57.76965265082267,1224422.2597256736
2019-07-18 00:00:00-04:00,49.11,49.56,49.04,49.51,none,61.896838602329446,1224422.2597256736
2019-07-19 00:00:00-04:00,49.54,49.71,48.71,48.77,none,58.86075949367093,1224422.2597256736
2019-07-22 00:00:00-04:00,49.02,49.89,49.02,49.88,none,60.3658536585366,1224422.2597256736
2019-07-23 00:00:00-04:00,50.18,50.29,49.9,50.27,none,61.01949025487262,1224422.2597256736
2019-07-24 00:00:00-04:00,49.99,50.35,49.87,50.23,none,58.09523809523807,1224422.2597256736
2019-07-25 00:00:00-04:00,50.29,50.37,49.77,49.84,none,55.120481927710905,1224422.2597256736
2019-07-26 00:00:00-04:00,49.95,50.49,49.86,50.01,none,66.03448275862073,1224422.2597256736
2019-07-29 00:00:00-04:00,50.18,50.71,50.18,50.48,none,67.056856187291,1224422.2597256736
2019-07-30 00:00:00-04:00,50.25,50.59,49.91,50.26,none,61.71328671328673,1224422.2597256736
2019-07-31 00:00:00-04:00,52.1,53.29,50.87,51.29,none,71.25000000000007,1224422.2597256736
2019-08-01 00:00:00-04:00,51.49,52.49,49.77,50.18,none,58.68347338935578,1224422.2597256736
2019-08-02 00:00:00-04:00,49.48,49.69,48.54,49.11,none,48.12903225806452,1224422.2597256736
2019-08-05 00:00:00-04:00,47.66,47.82,46.36,46.54,none,36.74876847290638,1224422.2597256736
2019-08-06 00:00:00-04:00,47.26,47.68,46.71,47.42,none,42.88372093023255,1224422.2597256736
2019-08-07 00:00:00-04:00,47.04,48.04,46.66,47.91,none,42.50936329588013,1224422.2597256736
2019-08-08 00:00:00-04:00,48.19,49.0,48.0,48.97,none,50.90909090909089,1224422.2597256736
2019-08-09 00:00:00-04:00,48.64,49.0,48.16,48.57,none,43.634596695821166,1224422.2597256736
2019-08-12 00:00:00-04:00,48.24,48.82,48.12,48.45,none,40.91816367265467,1224422.2597256736
2019-08-13 00:00:00-04:00,48.58,51.26,48.45,50.5,none,51.122194513715726,1224422.2597256736
2019-08-14 00:00:00-04:00,49.09,49.89,48.95,48.99,none,46.76806083650189,1224422.2597256736
2019-08-15 00:00:00-04:00,49.17,49.57,48.25,48.75,none,45.23449319213314,1224422.2597256736
2019-08-16 00:00:00-04:00,49.36,50.06,49.26,49.9,none,47.913669064748206,1224422.2597256736
2019-08-19 00:00:00-04:00,50.9,51.41,50.75,50.83,none,51.950718685831625,1224422.2597256736
2019-08-20 00:00:00-04:00,50.96,51.55,50.82,50.83,none,48.306332842415316,1224422.2597256736
2019-08-21 00:00:00-04:00,51.47,51.63,51.13,51.38,none,54.60829493087559,1224422.2597256736
2019-08-22 00:00:00-04:00,51.52,51.82,50.93,51.34,none,59.299416180150146,1224422.2597256736
2019-08-23 00:00:00-04:00,50.61,51.24,48.57,48.97,none,60.30534351145038,1224422.2597256736
2019-08-26 00:00:00-04:00,49.75,50.07,49.55,49.9,none,60.47297297297297,1224422.2597256736
2019-08-27 00:00:00-04:00,50.23,50.4,49.18,49.33,none,55.95637583892618,1224422.2597256736
2019-08-28 00:00:00-04:00,49.32,49.71,49.13,49.67,none,53.12500000000001,1224422.2597256736
2019-08-29 00:00:00-04:00,50.38,50.58,49.94,50.51,none,58.33333333333332,1224422.2597256736
2019-08-30 00:00:00-04:00,50.78,50.85,50.07,50.44,none,58.58498705780843,1224422.2597256736
2019-09-03 00:00:00-04:00,49.88,50.02,49.35,49.71,none,46.15384615384615,1224422.2597256736
2019-09-04 00:00:00-04:00,50.36,50.62,50.1,50.55,none,58.12499999999997,1224422.2597256736
2019-09-05 00:00:00-04:00,51.23,51.7,51.11,51.54,none,63.47826086956521,1224422.2597256736
2019-09-06 00:00:00-04:00,51.72,51.81,51.35,51.53,none,58.84907709011945,1224422.2597256736
2019-09-09 00:00:00-04:00,51.92,52.3,51.0,51.75,none,55.41176470588236,1224422.2597256736
2019-09-10 00:00:00-04:00,51.68,52.38,51.16,52.36,none,58.39736553238201,1224422.2597256736
2019-09-11 00:00:00-04:00,52.7,54.06,52.61,54.03,none,62.95210166177908,1224422.2597256736
2019-09-12 00:00:00-04:00,54.32,54.71,53.85,53.91,none,62.463627546071734,1224422.2597256736
2019-09-13 00:00:00-04:00,53.16,53.35,52.44,52.86,none,71.63515016685207,1224422.2597256736
2019-09-16 00:00:00-04:00,52.61,53.19,52.57,53.14,none,69.4244604316547,1224422.2597256736
2019-09-17 00:00:00-04:00,53.15,53.36,52.95,53.33,sell,75.12562814070354,1224422.2597256736
2019-09-18 00:00:00-04:00,53.42,53.85,53.03,53.83,none,75.61576354679804,1224422.2597256736
2019-09-19 00:00:00-04:00,53.65,54.07,53.25,53.39,none,68.65284974093268,1224422.2597256736
2019-09-20 00:00:00-04:00,53.5,53.78,52.55,52.61,none,62.870699881376055,1224422.2597256736
2019-09-23 00:00:00-04:00,52.91,53.12,52.59,52.85,none,69.77329974811084,1224422.2597256736
2019-09-24 00:00:00-04:00,53.41,53.76,52.48,52.6,none,63.945578231292544,1224422.2597256736
2019-09-25 00:00:00-04:00,52.81,53.52,52.47,53.41,none,63.04044630404462,1224422.2597256736
2019-09-26 00:00:00-04:00,53.16,53.39,52.88,53.14,none,60.83445491251683,1224422.2597256736
2019-09-27 00:00:00-04:00,53.29,53.39,52.5,52.88,none,57.56358768406964,1224422.2597256736
2019-09-30 00:00:00-04:00,53.38,54.27,53.35,54.12,none,60.864197530864196,1224422.2597256736
2019-10-01 00:00:00-04:00,54.39,55.15,54.18,54.27,none,51.82370820668695,1224422.2597256736
2019-10-02 00:00:00-04:00,53.9,54.03,52.66,52.91,none,43.60613810741687,1224422.2597256736
2019-10-03 00:00:00-04:00,52.78,53.39,51.99,53.36,none,53.46260387811634,1224422.2597256736
2019-10-04 00:00:00-04:00,54.52,54.97,54.1,54.86,none,60.18957345971563,1224422.2597256736
2019-10-07 00:00:00-04:00,54.68,55.56,54.57,54.87,none,59.32203389830508,1224422.2597256736
2019-10-08 00:00:00-04:00,54.57,55.11,54.21,54.23,none,52.38095238095237,1224422.2597256736
2019-10-09 00:00:00-04:00,54.86,55.04,54.52,54.86,none,58.55646100116414,1224422.2597256736
2019-10-10 00:00:00-04:00,55.08,55.68,54.93,55.6,none,67.48538011695908,1224422.2597256736
2019-10-11 00:00:00-04:00,56.29,57.42,56.14,57.08,none,71.60367722165473,1224422.2597256736
2019-10-14 00:00:00-04:00,56.76,57.54,56.71,57.0,none,72.86902286902287,1224422.2597256736
2019-10-15 00:00:00-04:00,57.12,57.43,56.76,56.86,none,69.2737430167598,1224422.2597256736
2019-10-16 00:00:00-04:00,56.39,56.84,56.35,56.63,none,69.58473625140292,1224422.2597256736
2019-10-17 00:00:00-04:00,56.81,57.06,56.43,56.85,none,72.37880496054113,1224422.2597256736
2019-10-18 00:00:00-04:00,56.69,57.41,56.62,57.13,none,69.02654867256638,1224422.2597256736
2019-10-21 00:00:00-04:00,57.4,58.23,57.35,58.12,none,71.99999999999997,1224422.2597256736
2019-10-22 00:00:00-04:00,58.28,58.53,57.9,57.99,sell,83.77659574468093,1224422.2597256736
2019-10-23 00:00:00-04:00,58.5,58.78,58.29,58.76,none,84.43877551020415,1224422.2597256736
2019-10-24 00:00:00-04:00,59.08,59.15,58.43,58.86,none,81.0559006211181,1224422.2597256736
2019-10-25 00:00:00-04:00,58.76,59.62,58.69,59.58,none,82.93706293706302,1224422.2597256736
2019-10-28 00:00:00-04:00,59.79,60.23,59.62,60.18,none,91.84247538677928,1224422.2597256736
2019-10-29 00:00:00-04:00,60.16,60.35,58.62,58.79,none,74.96823379923767,1224422.2597256736
2019-10-30 00:00:00-04:00,59.15,59.28,58.29,58.78,none,72.26890756302527,1224422.2597256736
2019-10-31 00:00:00-04:00,59.74,60.21,57.33,60.11,none,71.67381974248934,1224422.2597256736
2019-11-01 00:00:00-04:00,60.3,61.84,60.21,61.82,sell,77.95823665893278,1224422.2597256736
2019-11-04 00:00:00-05:00,62.18,62.31,61.71,62.22,none,80.18018018018024,1224422.2597256736
2019-11-05 00:00:00-05:00,62.11,62.39,61.94,62.13,none,81.46453089244858,1224422.2597256736
2019-11-06 00:00:00-05:00,62.05,62.22,61.71,62.16,none,81.05263157894743,1224422.2597256736
2019-11-07 00:00:00-05:00,62.71,63.1,62.56,62.88,none,81.97997775305902,1224422.2597256736
2019-11-08 00:00:00-05:00,62.7,63.12,62.25,63.05,none,80.17135862913103,1224422.2597256736
2019-11-11 00:00:00-05:00,62.6,63.62,62.6,63.55,none,82.55269320843094,1224422.2597256736
2019-11-12 00:00:00-05:00,63.39,63.69,63.24,63.49,none,80.20434227330787,1224422.2597256736
2019-11-13 00:00:00-05:00,63.29,64.17,63.28,64.1,none,81.41486810551565,1224422.2597256736
2019-11-14 00:00:00-05:00,63.93,64.2,63.53,63.66,none,75.31017369727054,1224422.2597256736
2019-11-15 00:00:00-05:00,63.91,64.42,63.75,64.41,none,75.76126674786852,1224422.2597256736
2019-11-18 00:00:00-05:00,64.42,64.82,64.04,64.74,none,91.60839160839176,1224422.2597256736
2019-11-19 00:00:00-05:00,64.93,64.96,64.32,64.54,none,89.23705722070869,1224422.2597256736
2019-11-20 00:00:00-05:00,64.36,64.49,63.11,63.79,none,77.21893491124273,1224422.2597256736
2019-11-21 00:00:00-05:00,63.91,63.99,63.3,63.5,none,65.73033707865179,1224422.2597256736
2019-11-22 00:00:00-05:00,63.64,63.79,63.22,63.45,none,62.324649298597315,1224422.2597256736
2019-11-25 00:00:00-05:00,63.67,64.58,63.63,64.56,none,70.21630615640609,1224422.2597256736
2019-11-26 00:00:00-05:00,64.7,64.75,63.62,64.06,none,64.6604938271606,1224422.2597256736
2019-11-27 00:00:00-05:00,64.37,64.95,64.3,64.92,none,65.40785498489433,1224422.2597256736
2019-11-29 00:00:00-05:00,64.62,64.96,64.45,64.77,none,63.03030303030306,1224422.2597256736
2019-12-02 00:00:00-05:00,64.78,65.02,63.85,64.02,none,53.43065693430657,1224422.2597256736
2019-12-03 00:00:00-05:00,62.61,62.9,62.12,62.88,none,46.153846153846146,1224422.2597256736
2019-12-04 00:00:00-05:00,63.28,63.82,63.18,63.44,none,45.81218274111676,1224422.2597256736
2019-12-05 00:00:00-05:00,63.93,64.44,63.68,64.37,none,54.2413381123059,1224422.2597256736
2019-12-06 00:00:00-05:00,64.83,65.68,64.79,65.61,none,56.772009029345405,1224422.2597256736
2019-12-09 00:00:00-05:00,65.44,65.63,64.21,64.69,none,49.73544973544975,1224422.2597256736
2019-12-10 00:00:00-05:00,65.1,65.46,64.44,65.07,none,52.75181723779848,1224422.2597256736
2019-12-11 00:00:00-05:00,65.15,65.71,65.08,65.63,none,59.745762711864394,1224422.2597256736
2019-12-12 00:00:00-05:00,64.9,66.06,64.79,65.79,none,62.29860365198714,1224422.2597256736
2019-12-13 00:00:00-05:00,65.79,66.72,65.67,66.69,none,65.94488188976376,1224422.2597256736
2019-12-16 00:00:00-05:00,67.14,68.06,67.13,67.83,none,66.04514229636897,1224422.2597256736
2019-12-17 00:00:00-05:00,67.76,68.29,67.57,67.96,none,69.85743380855394,1224422.2597256736
2019-12-18 00:00:00-05:00,67.82,68.32,67.65,67.8,none,65.78947368421052,1224422.2597256736
2019-12-19 00:00:00-05:00,67.74,68.15,67.61,67.87,none,67.1460176991151,1224422.2597256736
2019-12-20 00:00:00-05:00,68.4,68.51,67.51,67.73,none,72.00474495848168,1224422.2597256736
2019-12-23 00:00:00-05:00,67.99,68.89,67.95,68.83,sell,85.45887961859357,1224422.2597256736
2019-12-24 00:00:00-05:00,69.0,69.05,68.57,68.9,none,84.55696202531648,1224422.2597256736
2019-12-26 00:00:00-05:00,69.03,70.28,69.0,70.27,none,85.37170263788968,1224422.2597256736
2019-12-27 00:00:00-05:00,70.56,71.25,69.83,70.24,none,82.46844319775595,1224422.2597256736
2019-12-30 00:00:00-05:00,70.16,70.94,69.13,70.66,none,95.02262443438916,1224422.2597256736
2019-12-31 00:00:00-05:00,70.27,71.18,70.17,71.17,none,95.1183431952663,1224422.2597256736
2020-01-02 00:00:00-05:00,71.8,72.86,71.55,72.8,none,95.78544061302684,1224422.2597256736
2020-01-03 00:00:00-05:00,72.02,72.85,71.86,72.09,none,87.58949880668264,1224422.2597256736
2020-01-06 00:00:00-05:00,71.21,72.7,70.95,72.66,none,87.08074534161497,1224422.2597256736
2020-01-07 00:00:00-05:00,72.67,72.93,72.1,72.32,none,80.96551724137933,1224422.2597256736
2020-01-08 00:00:00-05:00,72.02,73.79,72.02,73.48,none,83.3333333333334,1224422.2597256736
2020-01-09 00:00:00-05:00,74.47,75.24,74.21,75.05,none,87.40970072239423,1224422.2597256736
2020-01-10 00:00:00-05:00,75.28,75.78,74.71,75.21,none,87.52556237218813,1224422.2597256736
2020-01-13 00:00:00-05:00,75.53,76.85,75.41,76.82,none,90.4,1224422.2597256736
2020-01-14 00:00:00-05:00,76.76,76.97,75.66,75.78,none,81.05451295799827,1224422.2597256736
2020-01-15 00:00:00-05:00,75.58,76.47,75.03,75.46,none,78.67132867132865,1224422.2597256736
2020-01-16 00:00:00-05:00,76.0,76.52,75.64,76.4,none,77.83832879200729,1224422.2597256736
2020-01-17 00:00:00-05:00,76.65,77.25,76.35,77.25,none,79.62806424344888,1224422.2597256736
2020-01-21 00:00:00-05:00,76.88,77.32,76.59,76.73,none,75.44006705783744,1224422.2597256736
2020-01-22 00:00:00-05:00,77.21,77.56,76.91,77.0,none,74.93584260051328,1224422.2597256736
2020-01-23 00:00:00-05:00,77.05,77.45,76.5,77.37,none,71.90795781399814,1224422.2597256736
2020-01-24 00:00:00-05:00,77.62,78.37,76.96,77.15,sell,75.45271629778674,1224422.2597256736
2020-01-27 00:00:00-05:00,75.15,75.56,73.89,74.88,none,59.53608247422678,1224422.2597256736
2020-01-28 00:00:00-05:00,75.77,77.17,75.67,77.0,none,67.43666169895678,1224422.2597256736
2020-01-29 00:00:00-05:00,78.64,79.46,77.89,78.61,none,68.49315068493149,1224422.2597256736
2020-01-30 00:00:00-05:00,77.69,78.55,77.26,78.5,none,63.900080580177274,1224422.2597256736
2020-01-31 00:00:00-05:00,77.78,78.21,74.72,75.02,none,49.39605848696758,1224422.2597256736
2020-02-03 00:00:00-05:00,73.75,75.98,73.25,74.81,none,42.98674110258203,1224422.2597256736
2020-02-04 00:00:00-05:00,76.42,77.47,76.01,77.28,none,54.75888324873096,1224422.2597256736
2020-02-05 00:00:00-05:00,78.41,78.71,77.3,77.91,none,57.62289981331674,1224422.2597256736
2020-02-06 00:00:00-05:00,78.18,78.82,77.62,78.82,none,57.54364089775557,1224422.2597256736
2020-02-07 00:00:00-05:00,78.32,78.57,77.26,77.75,none,51.537515375153745,1224422.2597256736
2020-02-10 00:00:00-05:00,76.33,78.12,76.25,78.12,none,54.31409062693979,1224422.2597256736
2020-02-11 00:00:00-05:00,78.62,78.69,77.43,77.65,none,51.99264255058248,1224422.2597256736
2020-02-12 00:00:00-05:00,78.1,79.5,78.1,79.49,none,55.9617547806524,1224422.2597256736
2020-02-13 00:00:00-05:00,78.76,79.25,78.56,78.93,none,54.91169977924946,1224422.2597256736
2020-02-14 00:00:00-05:00,78.89,79.2,78.44,78.95,none,62.82293635790806,1224422.2597256736
2020-02-18 00:00:00-05:00,76.62,77.68,76.43,77.5,none,51.64473684210527,1224422.2597256736
2020-02-19 00:00:00-05:00,77.74,78.85,77.74,78.62,none,50.033990482664876,1224422.2597256736
2020-02-20 00:00:00-05:00,78.38,78.87,77.31,77.82,none,47.79220779220776,1224422.2597256736
2020-02-21 00:00:00-05:00,77.41,77.85,75.43,76.05,none,53.76186997808621,1224422.2597256736
2020-02-24 00:00:00-05:00,72.22,73.9,70.27,72.44,none,43.06612053832649,1224422.2597256736
2020-02-25 00:00:00-05:00,73.11,73.5,69.51,69.99,none,28.646748681898032,1224422.2597256736
2020-02-26 00:00:00-05:00,69.61,72.37,69.6,71.1,none,30.598290598290575,1224422.2597256736
2020-02-27 00:00:00-05:00,68.29,69.48,66.31,66.45,buy,20.948802254579604,1224238.2094943365
2020-02-28 00:00:00-05:00,62.5,67.64,62.28,66.41,none,22.01382033563671,1223502.0085689884
2020-03-02 00:00:00-05:00,68.58,73.23,67.47,72.59,none,39.39393939393939,1337245.0515352774
2020-03-03 00:00:00-05:00,73.78,73.86,69.43,70.29,none,36.810035842293914,1294913.4983277589
2020-03-04 00:00:00-05:00,72.02,73.71,71.21,73.55,none,39.870395634379264,1354913.8737436328
2020-03-05 00:00:00-05:00,71.8,72.77,70.8,71.16,none,37.528089887640434,1310925.8684540808
2020-03-06 00:00:00-05:00,68.51,70.65,68.32,70.22,none,36.38914873713751,1293625.1467083995
2020-03-09 00:00:00-04:00,64.08,67.56,63.89,64.66,none,32.25538971807629,1191293.2180850068
2020-03-10 00:00:00-04:00,67.33,69.59,65.44,69.32,none,38.2930513595166,1277060.625888066
2020-03-11 00:00:00-04:00,67.39,68.32,66.05,66.91,none,36.801354947979675,1232704.5201358402
2020-03-12 00:00:00-04:00,62.18,65.6,60.25,60.31,none,32.95060658578856,1111231.3674533959
2020-03-13 00:00:00-04:00,64.35,68.01,61.45,67.53,none,45.06730962427165,1244115.6344787364
2020-03-16 00:00:00-04:00,58.78,62.94,58.31,58.84,none,40.046420282092484,1084175.9834468514
2020-03-17 00:00:00-04:00,60.13,62.59,57.92,61.43,none,41.58984171160201,1131844.9933631439
2020-03-18 00:00:00-04:00,58.25,60.74,57.61,59.93,none,44.00073610599926,1104237.4586625884
2020-03-19 00:00:00-04:00,60.1,61.43,58.94,59.47,none,43.66325785244704,1095771.1480210847
2020-03-20 00:00:00-04:00,60.05,61.18,55.39,55.69,none,33.86172650878531,1026200.1605756846
